a_true,v_true,t_true,a_est,v_est,t_est,bias_a,bias_v,bias_t,se_a,se_v,se_t
0.76948,1.36711,0.48319,0.12380,8.87373,0.61902,-0.64567,7.50662,0.13582,0.41689,56.34941,0.01845
1.78389,1.15202,0.17714,0.39572,6.34871,0.69376,-1.38817,5.19669,0.51662,1.92702,27.00564,0.26690
0.80883,0.98253,0.28619,0.48629,0.62160,0.36352,-0.32254,-0.36093,0.07732,0.10403,0.13027,0.00598
1.19087,1.85114,0.47200,0.15297,16.42393,0.75557,-1.03791,14.57279,0.28357,1.07725,212.36615,0.08041
0.50548,0.98009,0.26871,0.09728,7.51333,0.31847,-0.40821,6.53324,0.04976,0.16663,42.68327,0.00248
0.84647,1.70287,0.44060,0.11680,13.27594,0.59772,-0.72967,11.57307,0.15713,0.53242,133.93595,0.02469
0.82304,0.93780,0.16910,0.21823,3.88257,0.32372,-0.60481,2.94477,0.15461,0.36579,8.67165,0.02391
1.90162,0.57270,0.18411,0.82771,1.32728,0.80624,-1.07390,0.75459,0.62213,1.15327,0.56940,0.38705
1.47373,1.54711,0.35526,0.20745,12.11058,0.72873,-1.26628,10.56347,0.37347,1.60348,111.58697,0.13948
1.92144,1.21276,0.22690,0.41987,4.63457,0.69217,-1.50157,3.42181,0.46526,2.25471,11.70880,0.21647
1.80073,1.50951,0.11879,0.31385,8.00480,0.59250,-1.48688,6.49529,0.47372,2.21081,42.18875,0.22441
1.82374,0.53018,0.40109,0.84884,1.14203,0.98812,-0.97491,0.61185,0.58703,0.95044,0.37436,0.34460
1.03974,1.31115,0.37092,0.22522,5.49125,0.59581,-0.81451,4.18011,0.22489,0.66343,17.47329,0.05057
1.93056,1.46317,0.21926,0.36424,10.05811,0.76019,-1.56632,8.59494,0.54093,2.45336,73.87303,0.29261
1.20622,0.79839,0.34067,0.19913,7.78682,0.72230,-1.00709,6.98843,0.38162,1.01424,48.83809,0.14564
1.62301,1.74189,0.40850,0.33189,41.62708,0.82619,-1.29112,39.88519,0.41770,1.66699,1590.82841,0.17447
1.75244,1.76380,0.22128,0.24428,14.99729,0.60473,-1.50816,13.23349,0.38345,2.27454,175.12520,0.14704
1.92035,0.86107,0.19598,0.50347,4.98995,0.92265,-1.41688,4.12888,0.72667,2.00756,17.04768,0.52805
1.86737,1.01843,0.34860,0.38101,7.72794,1.04158,-1.48636,6.70950,0.69297,2.20925,45.01745,0.48021
1.02596,1.06522,0.31342,0.13568,21.70154,0.52772,-0.89029,20.63632,0.21429,0.79261,425.85787,0.04592
1.70886,0.91951,0.17661,0.49340,3.14267,0.70611,-1.21546,2.22316,0.52950,1.47734,4.94246,0.28037
1.03461,1.62148,0.32028,0.23139,5.99124,0.52295,-0.80322,4.36976,0.20268,0.64516,19.09478,0.04108
1.97648,1.07522,0.16089,0.38776,5.01827,0.91130,-1.58872,3.94304,0.75041,2.52403,15.54759,0.56312
1.16859,1.75418,0.20599,0.16941,12.96974,0.52120,-0.99918,11.21557,0.31521,0.99837,125.78891,0.09936
1.09221,1.46907,0.16024,0.22006,4.99241,0.44102,-0.87215,3.52334,0.28078,0.76065,12.41390,0.07884
0.80778,1.23062,0.45130,0.18102,5.35531,0.59404,-0.62676,4.12469,0.14274,0.39283,17.01305,0.02037
0.67962,1.70398,0.19879,0.14937,4.89318,0.32407,-0.53025,3.18920,0.12528,0.28117,10.17097,0.01570
0.69652,1.40144,0.11372,0.11863,8.17162,0.21803,-0.57789,6.77018,0.10431,0.33396,45.83540,0.01088
1.14866,1.43476,0.12977,0.16545,10.48393,0.40531,-0.98320,9.04917,0.27554,0.96669,81.88746,0.07592
1.33506,1.60744,0.23424,0.15995,10.84431,0.53195,-1.17511,9.23687,0.29770,1.38088,85.31974,0.08863
0.52754,1.48099,0.34743,0.07760,12.49229,0.41417,-0.44994,11.01130,0.06674,0.20244,121.24867,0.00445
1.03508,1.38872,0.43423,0.14351,15.31076,0.67183,-0.89158,13.92203,0.23760,0.79491,193.82305,0.05646
0.80210,1.93854,0.34536,0.08752,22.23283,0.48675,-0.71457,20.29429,0.14139,0.51062,411.85818,0.01999
1.58050,1.87743,0.26322,0.20975,17.46580,0.67610,-1.37075,15.58837,0.41288,1.87894,242.99731,0.17047
0.59874,1.53886,0.32876,0.14523,3.51734,0.40838,-0.45351,1.97848,0.07963,0.20568,3.91439,0.00634
1.11504,1.22299,0.12818,0.20415,7.59528,0.40286,-0.91088,6.37229,0.27468,0.82971,40.60607,0.07545
1.19130,1.50696,0.16487,0.20868,8.31227,0.46000,-0.98262,6.80532,0.29512,0.96555,46.31235,0.08710
1.50358,0.68943,0.47831,0.44509,3.48380,0.90748,-1.05849,2.79438,0.42916,1.12041,7.80855,0.18418
1.57994,1.63072,0.18762,0.25090,11.73560,0.65887,-1.32904,10.10488,0.47124,1.76636,102.10866,0.22207
1.94355,1.83533,0.20814,0.30487,9.65792,0.54007,-1.63868,7.82259,0.33193,2.68526,61.19287,0.11018
1.37145,1.59483,0.26437,0.24998,7.78435,0.63969,-1.12148,6.18952,0.37531,1.25771,38.31012,0.14086
1.78962,1.18738,0.20497,0.35253,7.12644,0.84887,-1.43709,5.93906,0.64391,2.06523,35.27246,0.41461
1.62459,0.64523,0.29042,2.11781,0.14273,-0.27115,0.49322,-0.50250,-0.56157,0.24327,0.25250,0.31536
0.85044,1.11434,0.41203,0.27411,2.66640,0.52537,-0.57633,1.55206,0.11334,0.33215,2.40888,0.01285
1.40761,1.33984,0.29456,0.24304,8.00668,0.69142,-1.16457,6.66684,0.39686,1.35623,44.44677,0.15749
0.69662,1.64924,0.47298,0.17135,3.61273,0.56223,-0.52527,1.96350,0.08925,0.27591,3.85532,0.00797
0.66891,1.90098,0.17343,0.06469,23.96801,0.25009,-0.60422,22.06703,0.07666,0.36508,486.95361,0.00588
1.18448,0.75615,0.20688,0.35949,2.35693,0.51932,-0.82498,1.60078,0.31244,0.68060,2.56248,0.09762
1.57205,1.90656,0.46490,0.20961,10.48218,0.80694,-1.36244,8.57563,0.34204,1.85624,73.54139,0.11699
1.84263,1.95808,0.44373,0.42656,32.38799,0.87775,-1.41606,30.42991,0.43402,2.00524,925.97925,0.18838
1.16359,0.56910,0.31755,0.38127,2.22231,0.70833,-0.78232,1.65321,0.39078,0.61203,2.73309,0.15271
1.49285,1.15107,0.42777,0.35176,3.51595,0.85632,-1.14110,2.36487,0.42855,1.30210,5.59263,0.18366
0.57059,1.50282,0.44511,0.07263,17.02854,0.52422,-0.49796,15.52572,0.07912,0.24797,241.04791,0.00626
0.89793,1.85593,0.22827,0.15055,10.29919,0.37970,-0.74737,8.44326,0.15144,0.55857,71.28861,0.02293
0.78562,1.50493,0.10016,0.12537,6.75818,0.22938,-0.66025,5.25325,0.12922,0.43593,27.59666,0.01670
0.98107,1.94587,0.35663,0.10781,33.98252,0.56546,-0.87326,32.03664,0.20883,0.76259,1026.34638,0.04361
0.64183,1.63758,0.34241,0.11002,8.81110,0.41913,-0.53181,7.17352,0.07672,0.28283,51.45938,0.00589
1.31732,0.92526,0.47937,0.48480,1.74771,0.79223,-0.83252,0.82245,0.31286,0.69309,0.67642,0.09788
1.23917,0.74107,0.49131,0.31934,3.87292,0.72390,-0.91984,3.13185,0.23259,0.84610,9.80849,0.05410
0.69355,1.14547,0.20988,0.30897,1.31231,0.29307,-0.38458,0.16683,0.08319,0.14790,0.02783,0.00692
0.54682,1.95030,0.31064,0.06071,20.37100,0.37313,-0.48611,18.42070,0.06249,0.23630,339.32232,0.00390
0.55894,1.48236,0.27709,0.19847,1.52309,0.34318,-0.36047,0.04073,0.06608,0.12994,0.00166,0.00437
1.55430,0.60202,0.17752,0.54877,2.25368,0.61772,-1.00553,1.65167,0.44020,1.01108,2.72801,0.19378
0.82287,1.79244,0.47687,0.10174,15.24005,0.59663,-0.72112,13.44761,0.11975,0.52002,180.83822,0.01434
0.90275,1.48135,0.31345,0.22334,3.27260,0.51516,-0.67942,1.79124,0.20171,0.46160,3.20856,0.04069
1.26886,0.90166,0.28198,0.33417,3.70096,0.63450,-0.93469,2.79930,0.35252,0.87365,7.83609,0.12427
0.56330,1.24444,0.31778,0.08261,13.29954,0.39616,-0.48070,12.05509,0.07838,0.23107,145.32526,0.00614
1.31092,1.77440,0.29205,0.17455,14.39277,0.68820,-1.13636,12.61837,0.39614,1.29132,159.22326,0.15693
1.85136,1.51128,0.35331,0.31084,11.78606,0.82384,-1.54053,10.27478,0.47053,2.37322,105.57109,0.22140
1.29097,1.10418,0.33552,0.22416,9.80192,0.62846,-1.06680,8.69774,0.29293,1.13807,75.65067,0.08581
1.34173,1.53116,0.23017,0.17683,16.65135,0.64021,-1.16490,15.12019,0.41004,1.35699,228.62019,0.16813
1.71539,1.30487,0.21129,0.33584,10.90854,0.65727,-1.37955,9.60367,0.44598,1.90315,92.23050,0.19890
1.53592,1.35861,0.26181,0.24080,9.12484,0.72692,-1.29513,7.76622,0.46511,1.67736,60.31425,0.21633
0.76357,1.39567,0.26967,0.12422,8.84412,0.41172,-0.63935,7.44844,0.14205,0.40877,55.47926,0.02018
1.31511,0.95714,0.17272,0.28074,6.93141,0.49770,-1.03437,5.97427,0.32498,1.06992,35.69188,0.10561
1.08556,1.12366,0.28767,0.20303,6.82804,0.53159,-0.88254,5.70438,0.24392,0.77887,32.53996,0.05950
1.49868,0.92934,0.28404,0.35813,4.84349,0.73398,-1.14055,3.91415,0.44994,1.30085,15.32058,0.20245
0.91940,0.69111,0.35571,0.18440,5.95782,0.56191,-0.73500,5.26670,0.20620,0.54023,27.73817,0.04252
1.56192,1.33614,0.20241,0.26463,7.35321,0.64968,-1.29729,6.01707,0.44727,1.68296,36.20517,0.20005
0.90181,1.40601,0.44853,0.69413,0.43548,0.47538,-0.20768,-0.97053,0.02685,0.04313,0.94192,0.00072
0.88564,1.21918,0.24691,0.24517,2.52497,0.37984,-0.64048,1.30578,0.13293,0.41021,1.70507,0.01767
1.75493,1.47618,0.34567,0.32557,9.04377,0.84321,-1.42936,7.56759,0.49754,2.04306,57.26842,0.24755
1.24575,1.50112,0.10511,0.22669,6.11529,0.32414,-1.01906,4.61417,0.21903,1.03848,21.29057,0.04797
1.15920,1.24448,0.26146,0.25453,4.85897,0.55291,-0.90467,3.61448,0.29145,0.81842,13.06450,0.08494
1.71122,0.66403,0.25892,0.61356,2.01573,0.92865,-1.09766,1.35169,0.66973,1.20486,1.82707,0.44854
0.60886,1.77548,0.18514,0.09456,10.25138,0.28108,-0.51430,8.47590,0.09594,0.26450,71.84091,0.00920
0.69467,1.33523,0.47855,0.10208,9.49670,0.60309,-0.59260,8.16148,0.12454,0.35117,66.60969,0.01551
1.75539,1.99323,0.10903,0.39096,35.33725,0.57154,-1.36443,33.34402,0.46251,1.86167,1111.82383,0.21392
0.85882,1.68046,0.12255,0.12487,12.41718,0.33419,-0.73394,10.73672,0.21163,0.53867,115.27716,0.04479
